,Id,Title,Ww_gross,Dom_gross,Fore_gross,Year,Descriptions,Rating_cnt,Best_rating,Worst_rating,Rating_value,Content_rating,Release,Keywords,Runtime,Genre1,Genre2,Genre3,Actor1,Actor2,Actor3,Director1,Director2,Director3,Creator1,Creator2,Creator3
487,tt0115433,101 Dalmatians,320689294,136189294,184500000,1996,""": ""An evil high-fashion designer plots to steal dalmatian puppies in order to make an extravagant fur coat but creates an extravagant mess instead."",
  ",114116,10,1,5.7,G,1996-11-27," snow adventure,dalmatian,live action remake,dog actor,cruella de vil character",1H43M,"""Adventure""","""Comedy""","""Crime""","""GlennClose""","""JeffDaniels""","""JoelyRichardson""","""StephenHerek""",,,"""DodieSmith""","""JohnHughes""",
488,tt1457767,The Conjuring,320406242,137446368,182959874,2013,""": ""Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse."",
  ",524971,10,1,7.5,R,2013-07-19," ghost,exorcism,possession,haunted house,supernatural power",1H52M,"""Horror""","""Mystery""","""Thriller""","""PatrickWilson""","""VeraFarmiga""","""RonLivingston""","""JamesWan""",,,"""ChadHayes""","""CareyW.Hayes""",
489,tt0093010,Fatal Attraction,320145693,156645693,163500000,1987,""": null,
  ",91775,10,1,6.9,R,1987-09-18," borderline personality disorder,sex scene,killing a pet,stalker,killing a rabbit",1H59M,"""Drama""","""Thriller""",,"""MichaelDouglas""","""GlennClose""","""AnneArcher""","""AdrianLyne""",,,"""JamesDearden""",,
490,tt3794354,Sonic the Hedgehog,319715683,148974665,170741018,2020,""": ""After discovering a small, blue, fast hedgehog, a small-town police officer must help him defeat an evil genius who wants to do experiments on him."",
  ",147801,10,1,6.5,PG,2020-02-14," based on video game,small town,hedgehog,drone,villain",1H39M,"""Action""","""Adventure""","""Comedy""","""BenSchwartz""","""JamesMarsden""","""JimCarrey""","""JeffFowler""",,,"""PatCasey""","""JoshMiller""",
491,tt0938283,The Last Airbender,319713881,131772187,187941694,2010,""": null,
  ",167267,10,1,4.0,PG,2010-07-01," snow adventure,live action adaptation,based on animation,based on cartoon,supernatural power",1H43M,"""Action""","""Adventure""","""Family""","""NoahRinger""","""NicolaPeltzBeckham""","""JacksonRathbone""","""M.NightShyamalan""",,,"""M.NightShyamalan""",,
492,tt1041829,The Proposal,317375031,163958031,153417000,2009,""": null,
  ",339046,10,1,6.7,PG-13,2009-06-19," alaska,immigration fraud,fake marriage,marriage proposal,illegal alien",1H48M,"""Comedy""","""Drama""","""Romance""","""SandraBullock""","""RyanReynolds""","""MarySteenburgen""","""AnneFletcher""",,,"""PeterChiarelli""",,
493,tt0338348,The Polar Express,316897787,189528738,127369049,2004,""": null,
  ",222478,10,1,6.6,G,2004-11-10," santa claus character,christmas movie,male protagonist,based on children&apos;s book,train engineer",1H40M,"""Animation""","""Adventure""","""Comedy""","""TomHanks""","""ChrisCoppola""","""MichaelJeter""","""RobertZemeckis""",,,"""ChrisVanAllsburg""","""RobertZemeckis""","""WilliamBroylesJr."""
494,tt0268978,A Beautiful Mind,316791257,170742341,146048916,2001,""": null,
  ",950342,10,1,8.2,PG-13,2002-01-04," mental illness,mathematician,schizophrenia,game theory,nobel prize",2H15M,"""Biography""","""Drama""",,"""RussellCrowe""","""EdHarris""","""JenniferConnelly""","""RonHoward""",,,"""AkivaGoldsman""","""SylviaNasar""",
495,tt0086960,Beverly Hills Cop,316360478,234760478,81600000,1984,""": ""A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills."",
  ",191774,10,1,7.3,R,1984-12-05," police brutality,thrown through a window,death of friend,profanity,murder",1H45M,"""Action""","""Comedy""","""Crime""","""EddieMurphy""","""JudgeReinhold""","""JohnAshton""","""MartinBrest""",,,"""DanielPetrieJr.""","""DaniloBach""",
496,tt0118571,Air Force One,315156409,172956409,142200000,1997,""": ""Communist radicals hijack Air Force One with the U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a veteran, fights to rescue the hostages on board."",
  ",202581,10,1,6.5,R,1997-07-25," terrorist,airplane hijacking,terrorism,air force one,president of the united states",2H4M,"""Action""","""Drama""","""Thriller""","""HarrisonFord""","""GaryOldman""","""GlennClose""","""WolfgangPetersen""",,,"""AndrewW.Marlowe""",,
497,tt2543472,Wonder,315025930,132422809,182603121,2017,""": ""Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the..."",
  ",170484,10,1,7.9,PG,2017-11-17," child,mother son relationship,interracial relationship,marriage,father son relationship",1H53M,"""Drama""","""Family""",,"""JacobTremblay""","""OwenWilson""","""IzabelaVidovic""","""StephenChbosky""",,,"""StephenChbosky""","""SteveConrad""","""JackThorne"""
498,tt1764651,The Expendables 2,314975955,85028192,229947763,2012,""": ""Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat."",
  ",313251,10,1,6.6,R,2012-08-17," woman fights a man,woman murders a man,chinese in bulgaria,anti tank missile,woman hits a man",1H43M,"""Action""","""Adventure""","""Thriller""","""SylvesterStallone""","""LiamHemsworth""","""RandyCouture""","""SimonWest""",,,"""RichardWenk""","""SylvesterStallone""","""KenKaufman"""
499,tt0371606,Chicken Little,314432837,135386665,179046172,2005,""": null,
  ",96649,10,1,5.7,G,2005-10-06," chicken little,chicken,alien,panic,fish",1H21M,"""Animation""","""Adventure""","""Comedy""","""ZachBraff""","""JoanCusack""","""GarryMarshall""","""MarkDindal""",,,"""MarkDindal""","""MarkKennedy""","""SteveBencich"""
500,tt0119822,As Good as It Gets,314178011,148478011,165700000,1997,""": ""A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery."",
  ",307433,10,1,7.7,PG-13,1997-12-25," obsessive compulsive disorder,unlikely friendship,friendship,misanthrope,writer",2H19M,"""Comedy""","""Drama""","""Romance""","""JackNicholson""","""HelenHunt""","""GregKinnear""","""JamesL.Brooks""",,,"""MarkAndrus""","""JamesL.Brooks""",
501,tt8946378,Knives Out,312897920,165363234,147534686,2019,""": null,
  ",727261,10,1,7.9,PG-13,2019-11-27," private detective,vomiting,murder investigation,suspected suicide,last will and testament",2H10M,"""Comedy""","""Crime""","""Drama""","""DanielCraig""","""ChrisEvans""","""AnadeArmas""","""RianJohnson""",,,"""RianJohnson""",,
502,tt4046784,Maze Runner: The Scorch Trials,312296056,81697192,230598864,2015,""": ""After having escaped the Maze, the Gladers now face a new set of challenges on the open roads of a desolate landscape filled with unimaginable obstacles."",
  ",260914,10,1,6.3,PG-13,2015-09-18," escape,cure,zombie,evil corporation,disease",2H11M,"""Action""","""Adventure""","""Sci-Fi""","""DylanO&apos;Brien""","""KayaScodelario""","""ThomasBrodie-Sangster""","""WesBall""",,,"""T.S.Nowlin""","""JamesDashner""",
503,tt2592614,Resident Evil: The Final Chapter,312242626,26830068,285412558,2016,""": ""Alice returns to where the nightmare began: The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse."",
  ",97394,10,1,5.5,R,2017-01-27," zombie,virus,washington d.c.,post apocalypse,sixth part",1H47M,"""Action""","""Horror""","""Sci-Fi""","""MillaJovovich""","""IainGlen""","""AliLarter""","""PaulW.S.Anderson""",,,"""PaulW.S.Anderson""",,
504,tt4116284,The Lego Batman Movie,312136671,175936671,136200000,2017,""": ""A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick."",
  ",159913,10,1,7.3,PG,2017-02-10," lego,batmobile,dc comics,based on comic book,batman character",1H44M,"""Animation""","""Action""","""Adventure""","""WillArnett""","""MichaelCera""","""RosarioDawson""","""ChrisMcKay""",,,"""SethGrahame-Smith""","""ChrisMcKenna""","""ErikSommers"""
505,tt0145660,Austin Powers: The Spy Who Shagged Me,312016928,206040086,105976842,1999,""": null,
  ",240384,10,1,6.6,PG-13,1999-06-11," penis joke,spy,sexy agent,sexual joke,parody",1H35M,"""Action""","""Adventure""","""Comedy""","""MikeMyers""","""HeatherGraham""","""MichaelYork""","""JayRoach""",,,"""MikeMyers""","""MichaelMcCullers""",
506,tt0496806,Ocean's Thirteen,311312624,117154724,194157900,2007,""": ""Danny Ocean rounds up the boys for a third heist after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff."",
  ",355931,10,1,6.9,PG-13,2007-06-08," revenge,casino,heist,comeuppance,hubris",2H2M,"""Crime""","""Thriller""",,"""GeorgeClooney""","""BradPitt""","""MattDamon""","""StevenSoderbergh""",,,"""BrianKoppelman""","""DavidLevien""","""GeorgeClaytonJohnson"""
507,tt0970866,Little Fockers,310650585,148438600,162211985,2010,""": ""Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?"",
  ",115701,10,1,5.5,PG-13,2010-12-22," projectile vomiting,family character name in title,reference to pubic hair,woman wears a bikini,woman wears a bra and panties",1H38M,"""Comedy""","""Romance""",,"""BenStiller""","""TeriPolo""","""RobertDeNiro""","""PaulWeitz""",,,"""JohnHamburg""","""LarryStuckey""","""GregGlienna"""
508,tt0397892,Bolt,309979994,114053579,195926415,2008,""": ""The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real."",
  ",218858,10,1,6.8,PG,2008-11-21," dog,cat,hamster,reference to tiger beat magazine,time bomb",1H36M,"""Animation""","""Adventure""","""Comedy""","""JohnTravolta""","""MileyCyrus""","""SusieEssman""","""ByronHoward""","""ChrisWilliams""",,"""DanFogelman""","""ChrisWilliams""",
509,tt0117438,Ransom,309492681,136492681,173000000,1996,""": null,
  ",131590,10,1,6.7,R,1996-11-08," ankle holster,united states of america,ransom,bounty,millionaire",2H1M,"""Action""","""Crime""","""Thriller""","""MelGibson""","""GarySinise""","""ReneRusso""","""RonHoward""",,,"""CyrilHume""","""RichardMaibaum""","""RichardPrice"""
510,tt0163187,Runaway Bride,309460292,152257509,157202783,1999,""": ""A reporter is assigned to write a story about a woman who has left a string of fianc\u00e9s at the altar."",
  ",101271,10,1,5.6,PG,1999-07-30," journalist,bride,wedding,fiance fiancee relationship,wedding rehearsal",1H56M,"""Comedy""","""Romance""",,"""JuliaRoberts""","""RichardGere""","""JoanCusack""","""GarryMarshall""",,,"""JosannMcGibbon""","""SaraParriott""",
511,tt0878804,The Blind Side,309231694,255982860,53248834,2009,""": null,
  ",344455,10,1,7.6,PG-13,2009-11-20," bare foot woman,nfl,rapping in a car,singing in a car,homeless teenager",2H9M,"""Biography""","""Drama""","""Sport""","""QuintonAaron""","""SandraBullock""","""TimMcGraw""","""JohnLeeHancock""",,,"""JohnLeeHancock""","""MichaelLewis""",
512,tt7830888,The Ex-File 3: Return of the Exes,307592427,838959,306753468,2017,""": ""A couples relationship is tested by the untimely appearances of their exes!"",
  ",523,10,1,5.6,PG-13,2017-12-29," dating game,breaking up,rebound,binge drinking,karaoke",2H,"""Comedy""","""Romance""",,"""GengHan""","""RyanZheng""","""KellyYu""","""YushengTian""",,,"""JiaChang""","""Da-Guang""","""Da-Kuan"""
513,tt2582846,The Fault in Our Stars,307166834,124872350,182294484,2014,""": ""Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam."",
  ",387174,10,1,7.7,PG-13,2014-06-06," cancer,falling in love,novel,terminal illness,teenager",2H6M,"""Drama""","""Romance""",,"""ShaileneWoodley""","""AnselElgort""","""NatWolff""","""JoshBoone""",,,"""ScottNeustadter""","""MichaelH.Weber""","""JohnGreen"""
514,tt0454921,The Pursuit of Happyness,307127625,163566459,143561166,2006,""": null,
  ",530737,10,1,8.0,PG-13,2006-12-15," motivational,passion,hardwork,hare krishna,american dream",1H57M,"""Biography""","""Drama""",,"""WillSmith""","""ThandiweNewton""","""JadenSmith""","""GabrieleMuccino""",,,"""SteveConrad""",,
515,tt1446192,Rise of the Guardians,306941670,103412758,203528912,2012,""": ""When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world."",
  ",183400,10,1,7.2,PG,2012-11-21," santa claus character,jack frost character,sandman character,tooth fairy character,easter bunny character",1H37M,"""Animation""","""Action""","""Adventure""","""HughJackman""","""AlecBaldwin""","""IslaFisher""","""PeterRamsey""",,,"""DavidLindsay-Abaire""","""WilliamJoyce""",
516,tt0075860,Close Encounters of the Third Kind,306889114,135189114,171700000,1977,""": ""Roy Neary, an Indiana electric lineman, finds his quiet and ordinary daily life turned upside down after a close encounter with a UFO, spurring him to an obsessed cross-country quest for answers as a momentous event approaches."",
  ",208372,10,1,7.6,PG,1977-12-14," close encounter of the third kind,alien,mothership,alien contact,single mother",2H18M,"""Drama""","""Sci-Fi""",,"""RichardDreyfuss""","""Fran\\u00e7oisTruffaut""","""TeriGarr""","""StevenSpielberg""",,,"""StevenSpielberg""","""HalBarwood""","""JerryBelson"""
517,tt0299658,Chicago,306776732,170687518,136089214,2002,null,,,,,nan,,nan,nan,null,,,null,,,null,,,null,,
518,tt5140878,Annabelle: Creation,306515884,102092201,204423683,2017,""": ""Twelve years after the tragic death of their little girl, a doll-maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they become the target of the doll-maker&apos;s possessed creation, A..."",
  ",141111,10,1,6.5,R,2017-08-11," possessed doll,evil doll,prequel,nun,loss of daughter",1H49M,"""Horror""","""Mystery""","""Thriller""","""AnthonyLaPaglia""","""SamaraLee""","""MirandaOtto""","""DavidF.Sandberg""",,,"""GaryDauberman""",,
519,tt1478338,Bridesmaids,306442085,169106725,137335360,2011,""": null,
  ",299491,10,1,6.8,R,2011-05-13," casual sex,loud sex,partial female nudity,sex scene,talking during sex",2H5M,"""Comedy""","""Romance""",,"""KristenWiig""","""MayaRudolph""","""RoseByrne""","""PaulFeig""",,,"""KristenWiig""","""AnnieMumolo""",
520,tt5758778,Skyscraper,304868961,68420120,236448841,2018,""": null,
  ",126699,10,1,5.8,PG-13,2018-07-13," skyscraper,fire,terrorism,prosthetic leg,evil man",1H42M,"""Action""","""Adventure""","""Thriller""","""DwayneJohnson""","""NeveCampbell""","""ChinHan""","""RawsonMarshallThurber""",,,"""RawsonMarshallThurber""",,
521,tt1606378,A Good Day to Die Hard,304654182,67349198,237304984,2013,""": null,
  ",210802,10,1,5.2,R,2013-02-14," traffic jam,car accident,american abroad,explosion,two man army",1H38M,"""Action""","""Thriller""",,"""BruceWillis""","""JaiCourtney""","""SebastianKoch""","""JohnMoore""",,,"""SkipWoods""","""RoderickThorp""",
522,tt0120762,Mulan,304320254,120620254,183700000,1998,""": ""To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China&apos;s greatest heroines in the process."",
  ",299133,10,1,7.6,G,1998-06-19," woman disguised as a man,cross dressing,hun,based on poem,ghost",1H27M,"""Animation""","""Adventure""","""Comedy""","""Ming-NaWen""","""EddieMurphy""","""BDWong""","""TonyBancroft""","""BarryCook""",,"""RobertD.SanSouci""","""RitaHsiao""","""ChrisSanders"""
523,tt5074352,Dangal,303723636,12391761,291331875,2016,""": ""Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression."",
  ",197299,10,1,8.3,Not Rated,2016-12-21," small town,father daughter relationship,bare chested male,female protagonist,sister sister relationship",2H41M,"""Action""","""Biography""","""Drama""","""AamirKhan""","""SakshiTanwar""","""FatimaSanaShaikh""","""NiteshTiwari""",,,"""PiyushGupta""","""ShreyasJain""","""NikhilMehrotra"""
524,tt1355644,Passengers,303144152,100014699,203129453,2016,""": ""A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early."",
  ",421454,10,1,7.0,PG-13,2016-12-21," spaceship setting,malfunction,spacecraft,asteroid,outer space",1H56M,"""Drama""","""Romance""","""Sci-Fi""","""JenniferLawrence""","""ChrisPratt""","""MichaelSheen""","""MortenTyldum""",,,"""JonSpaihts""",,
525,tt1440129,Battleship,303025485,65422625,237602860,2012,""": null,
  ",252260,10,1,5.8,PG-13,2012-05-18," double amputee,horse,alien,battleship,alien invasion",2H11M,"""Action""","""Adventure""","""Sci-Fi""","""AlexanderSkarsg\\u00e5rd""","""BrooklynDecker""","""LiamNeeson""","""PeterBerg""",,,"""JonHoeber""","""ErichHoeber""",
526,tt0119528,Liar Liar,302710615,181410615,121300000,1997,""": ""A pathological liar-lawyer finds his career turned upside down when he inexplicably cannot physically lie for 24 whole hours."",
  ",319246,10,1,6.9,PG-13,1997-03-21," birthday wish,liar,lie,lawyer,los angeles california",1H26M,"""Comedy""","""Fantasy""",,"""JimCarrey""","""MauraTierney""","""AmandaDonohoe""","""TomShadyac""",,,"""PaulGuay""","""StephenMazur""",
527,tt1046173,G.I. Joe: The Rise of Cobra,302469017,150201498,152267519,2009,""": ""An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer."",
  ",211909,10,1,5.7,PG-13,2009-08-07," ninja master,the white house washington d.c.,president of the united states,snow adventure,warhead",1H58M,"""Action""","""Adventure""","""Sci-Fi""","""DennisQuaid""","""ChanningTatum""","""MarlonWayans""","""StephenSommers""",,,"""StuartBeattie""","""DavidElliot""","""PaulLovett"""
528,tt1646987,Wrath of the Titans,301970083,83670083,218300000,2012,""": ""Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world."",
  ",192207,10,1,5.7,PG-13,2012-03-30," greek mythology,underworld,demi god,myth,poseidon character",1H39M,"""Action""","""Adventure""","""Fantasy""","""SamWorthington""","""LiamNeeson""","""RosamundPike""","""JonathanLiebesman""",,,"""DanMazeau""","""DavidLeslieJohnson-McGoldrick""","""GregBerlanti"""
529,tt0486576,Fantastic Four: Rise of the Silver Surfer,301913131,131921738,169991393,2007,""": null,
  ",271127,10,1,5.6,PG,2007-06-15," 2000s,watching tv,human torch character,stan lee cameo,sue storm character",1H32M,"""Action""","""Adventure""","""Fantasy""","""IoanGruffudd""","""JessicaAlba""","""ChrisEvans""","""TimStory""",,,"""DonPayne""","""MarkFrost""","""JohnTurman"""
530,tt0102057,Hook,300854823,119654823,181200000,1991,""": ""When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy."",
  ",263394,10,1,6.8,PG,1991-12-11," swashbuckler adventure,snow adventure,father son relationship,island,snow",2H22M,"""Adventure""","""Comedy""","""Family""","""DustinHoffman""","""RobinWilliams""","""JuliaRoberts""","""StevenSpielberg""",,,"""J.M.Barrie""","""JamesV.Hart""","""NickCastle"""
531,tt0078346,Superman,300478449,134478449,166000000,1978,""": ""An alien orphan is sent from his dying planet to Earth, where he grows up to become his adoptive home&apos;s first and greatest superhero."",
  ",180619,10,1,7.4,PG,1978-12-15," superhero,dc comics,year 1978,1970s,hero",2H23M,"""Action""","""Adventure""","""Sci-Fi""","""ChristopherReeve""","""MargotKidder""","""GeneHackman""","""RichardDonner""",,,"""JerrySiegel""","""JoeShuster""","""MarioPuzo"""
532,tt0089927,Rocky IV,300473716,127873716,172600000,1985,""": null,
  ",216319,10,1,6.9,PG,1985-11-27," training montage,cold weather,fist,boxing movie,sweating",1H31M,"""Drama""","""Sport""",,"""SylvesterStallone""","""TaliaShire""","""BurtYoung""","""SylvesterStallone""",,,"""SylvesterStallone""",,
533,tt0089880,Rambo: First Blood Part II,300400432,150415432,149985000,1985,""": ""Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there."",
  ",175233,10,1,6.5,R,1985-05-22," rambo,1980s,muscleman,sequel,vietnam war veteran",1H36M,"""Action""","""Adventure""","""Thriller""","""SylvesterStallone""","""RichardCrenna""","""CharlesNapier""","""GeorgeP.Cosmatos""",,,"""DavidMorrell""","""KevinJarre""","""SylvesterStallone"""
534,tt1220634,Resident Evil: Afterlife,300228084,60128566,240099518,2010,""": ""While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as ..."",
  ",175162,10,1,5.8,R,2010-09-10," siege,ship,alaska,female gunfighter,mutation",1H36M,"""Action""","""Horror""","""Sci-Fi""","""MillaJovovich""","""AliLarter""","""WentworthMiller""","""PaulW.S.Anderson""",,,"""PaulW.S.Anderson""",,
535,tt0338526,Van Helsing,300157638,120177084,179980554,2004,""": ""The famed monster hunter is sent to Transylvania to stop Count Dracula, who is using Dr. Frankenstein&apos;s research and a werewolf for nefarious purposes."",
  ",274459,10,1,6.0,PG-13,2004-05-07," 19th century,werewolf,snow adventure,van helsing,dracula",2H11M,"""Action""","""Adventure""","""Fantasy""","""HughJackman""","""KateBeckinsale""","""RichardRoxburgh""","""StephenSommers""",,,"""StephenSommers""",,
536,tt0164912,Stuart Little,300135367,140035367,160100000,1999,""": ""The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him."",
  ",141536,10,1,6.0,PG,1999-12-17," alley cat,cat actor,boat,boy,scene during end credits",1H24M,"""Adventure""","""Comedy""","""Family""","""MichaelJ.Fox""","""GeenaDavis""","""HughLaurie""","""RobMinkoff""",,,"""E.B.White""","""M.NightShyamalan""","""GregBrooker"""
537,tt0092644,Beverly Hills Cop II,299965036,153665036,146300000,1987,""": null,
  ",124464,10,1,6.5,R,1987-05-20," female nudity,stripper,hero murders a woman,man murders a woman,los angeles california",1H40M,"""Action""","""Comedy""","""Crime""","""EddieMurphy""","""JudgeReinhold""","""J\\u00fcrgenProchnow""","""TonyScott""",,,"""DaniloBach""","""DanielPetrieJr.""","""EddieMurphy"""
538,tt2567026,Alice Through the Looking Glass,299820798,77041381,222779417,2016,""": ""Alice is appointed to save her beloved Mad Hatter from deadly grief by travelling back to the past, but this means fatally harming Time himself, the noble clockwork man with the device needed to save the Hatter&apos;s family from the R..."",
  ",114777,10,1,6.2,PG,2016-05-27," alice character,alice in wonderland,caterpillar character,the mad hatter character,march hare character",1H53M,"""Adventure""","""Family""","""Fantasy""","""MiaWasikowska""","""JohnnyDepp""","""HelenaBonhamCarter""","""JamesBobin""",,,"""LindaWoolverton""","""LewisCarroll""",
539,tt0119738,My Best Friend's Wedding,299288605,127120029,172168576,1997,""": null,
  ",147809,10,1,6.3,PG-13,1997-06-20," wedding,singing,best friend,jealousy,kiss",1H45M,"""Comedy""","""Drama""","""Romance""","""JuliaRoberts""","""DermotMulroney""","""CameronDiaz""","""P.J.Hogan""",,,"""RonBass""",,
540,tt0433035,Real Steel,299268508,85468508,213800000,2011,""": ""In the near future, robot boxing is a top sport. A struggling ex-boxer feels he&apos;s found a champion in a discarded robot."",
  ",340836,10,1,7.1,PG-13,2011-10-07," robot,boxing,bull,robot battle,arena",2H7M,"""Action""","""Drama""","""Sci-Fi""","""HughJackman""","""EvangelineLilly""","""DakotaGoyo""","""ShawnLevy""",,,"""JohnGatins""","""DanGilroy""","""JeremyLeven"""
541,tt0451079,Horton Hears a Who!,298572799,154529439,144043360,2008,""": ""Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists."",
  ",145321,10,1,6.8,G,2008-03-14," animal,snow adventure,dust,elephant,kangaroo",1H26M,"""Animation""","""Adventure""","""Comedy""","""JimCarrey""","""SteveCarell""","""CarolBurnett""","""JimmyHayward""","""SteveMartino""",,"""CincoPaul""","""KenDaurio""","""Dr.Seuss"""
542,tt5164214,Ocean's Eight,297795726,140295726,157500000,2018,""": null,
  ",229277,10,1,6.3,PG-13,2018-06-08," diamond necklace,diamond heist,museum,heist,female protagonist",1H50M,"""Action""","""Comedy""","""Crime""","""SandraBullock""","""CateBlanchett""","""AnneHathaway""","""GaryRoss""",,,"""GaryRoss""","""OliviaMilch""","""GeorgeClaytonJohnson"""
543,tt8332922,A Quiet Place Part II,297372261,160072261,137300000,2021,""": ""Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path."",
  ",247739,10,1,7.2,PG-13,2021-05-28," oxygen tank,deaf girl,trying to avoid making noise,boat,caught in a leg hold trap",1H37M,"""Drama""","""Horror""","""Sci-Fi""","""EmilyBlunt""","""MillicentSimmonds""","""CillianMurphy""","""JohnKrasinski""",,,"""JohnKrasinski""","""BryanWoods""","""ScottBeck"""
544,tt2908446,The Divergent Series: Insurgent,297002527,130179072,166823455,2015,""": ""Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side."",
  ",245285,10,1,6.2,PG-13,2015-03-20," on the run,action heroine,truth serum,trainhopping,mind control",1H59M,"""Action""","""Adventure""","""Sci-Fi""","""ShaileneWoodley""","""AnselElgort""","""TheoJames""","""RobertSchwentke""",,,"""BrianDuffield""","""AkivaGoldsman""","""MarkBomback"""
545,tt0097778,Look Who's Talking,296999813,140088813,156911000,1989,""": null,
  ",84728,10,1,5.9,PG-13,1989-10-13," baby,birth,single mother,baby boy,new baby",1H33M,"""Comedy""",,,"""JohnTravolta""","""KirstieAlley""","""OlympiaDukakis""","""AmyHeckerling""",,,"""AmyHeckerling""",,
546,tt0295178,Austin Powers in Goldmember,296938801,213307889,83630912,2002,""": ""Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil."",
  ",216050,10,1,6.2,PG-13,2002-07-26," protagonist and antagonist played by same actor,spy spoof,austin powers character,time travel,medical examination",1H34M,"""Action""","""Adventure""","""Comedy""","""MikeMyers""","""Beyonc\\u00e9""","""SethGreen""","""JayRoach""",,,"""MikeMyers""","""MichaelMcCullers""",
547,tt0087332,Ghostbusters,296578797,243578797,53000000,1984,""": null,
  ",425715,10,1,7.8,PG,1984-06-08," ghost,ghostbuster,scientist,paranormal investigation team,supernatural being",1H45M,"""Action""","""Comedy""","""Fantasy""","""BillMurray""","""DanAykroyd""","""SigourneyWeaver""","""IvanReitman""",,,"""DanAykroyd""","""HaroldRamis""","""RickMoranis"""
548,tt1935859,Miss Peregrine's Home for Peculiar Children,296482446,87242834,209239612,2016,""": null,
  ",179946,10,1,6.7,PG-13,2016-09-30," time loop,time travel,butterfly effect,death of grandfather,year 1943",2H7M,"""Adventure""","""Drama""","""Family""","""EvaGreen""","""AsaButterfield""","""SamuelL.Jackson""","""TimBurton""",,,"""RansomRiggs""","""JaneGoldman""",
549,tt0120903,X-Men,296339528,157299718,139039810,2000,""": null,
  ",627397,10,1,7.3,PG-13,2000-07-14," mutant,superhero,superhero team,logan character,erik lehnsherr character",1H44M,"""Action""","""Adventure""","""Sci-Fi""","""PatrickStewart""","""HughJackman""","""IanMcKellen""","""BryanSinger""",,,"""TomDeSanto""","""BryanSinger""","""DavidHayter"""
550,tt3411444,Ferdinand,296069199,84410380,211658819,2017,""": ""After Ferdinand, a bull with a big heart, is mistaken for a dangerous beast, he is captured and torn from his home. Determined to return to his family, he rallies a misfit team on the ultimate adventure."",
  ",60180,10,1,6.7,PG,2017-12-15," bull,bullfighting,farm,flowers,village",1H48M,"""Animation""","""Adventure""","""Comedy""","""JohnCena""","""KateMcKinnon""","""BobbyCannavale""","""CarlosSaldanha""",,,"""RobertL.Baird""","""TimFederle""","""BradCopeland"""
551,tt1130884,Shutter Island,294805697,128012934,166792763,2010,""": ""Teddy Daniels and Chuck Aule, two US marshals, are sent to an asylum on a remote island in order to investigate the disappearance of a patient, where Teddy uncovers a shocking truth about the place."",
  ",1360942,10,1,8.2,R,2010-02-19," surprise ending,neo noir,medical experiment,cave,self delusion",2H18M,"""Mystery""","""Thriller""",,"""LeonardoDiCaprio""","""EmilyMortimer""","""MarkRuffalo""","""MartinScorsese""",,,"""LaetaKalogridis""","""DennisLehane""",
